"Aesch_Ag" "Aesch_Eumen" "Aesch_Pers" "Aesch_PromV" "Aesch_Supp" "Athenaeus_Book12" "Athenaeus_Book13" "DioSic_Book11" "Hdt_Book1" "Hesiod_Theog" "Hesiod_Works" "Homer_Iliad" "HomerJr_Odyssey" "Lysias_Book15" "Lysias1" "Lysias14" "Plato_Euth" "Plut_Lyc" "Polybius_Book1" "Soph_Ajax" "Soph_Elec" "Soph_Trach" "Thuc_Book1"
"adv-atr-obj-pred-co-coord-root" 0.0203956761166633 0 0 0.028336639274582 0 0.00509061290979434 0.0355843745057726 0 0.0413812129293301 0.0986923266716013 0.0432214378331652 0.0646886660723724 0.0516138218255275 0 0.0352858151023289 0 0.0328030178776447 0.00933881210310048 0.0247629828781661 0.0527760185771585 0.0190675946229383 0.0453206435531385 0.0364431486880466
"obj-adv-co-coord-auxc-pred-co-coord-root" 0.0101978380583316 0.0156739811912226 0.0159489633173844 0.028336639274582 0.0168095478231636 0 0.0118614581685909 0 0.00919582509540669 0.0370096225018505 0.0720357297219421 0.0757330724749726 0.0658521175015351 0 0.105857445306987 0.0357015351660121 0.0328030178776447 0.018677624206201 0 0 0 0 0.0291545189504373
"sbj-adv-pred-co-coord-root" 0.0305935141749949 0.0626959247648903 0.0318979266347687 0 0 0.030543677458766 0.0316305551162423 0.112053785817192 0.0229895627385167 0.0863557858376511 0.187292897277049 0.0615331213859152 0.0249170174330133 0 0 0.0357015351660121 0.0328030178776447 0.0840493089279044 0.0389132588085468 0.0316656111462951 0.00953379731146916 0.0226603217765692 0.0510204081632653
"atr-obj-sbj-pred-root" 0.173363246991638 0.0940438871473354 0.0159489633173844 0.0425049589118731 0.168095478231636 0.0458155161881491 0.13442985924403 0.128061469505363 0.0367833003816267 0.0123365408339502 0.0432214378331652 0.0110444064026002 0.00889893479750474 0.726744186046512 0.0352858151023289 0.107104605498036 0.0656060357552895 0.121404557340306 0.0672138106693081 0.0633312222925903 0.0858041758032224 0.0679809653297077 0.043731778425656
"auxp-obj-co-coord-pred-root" 0.0305935141749949 0.0156739811912226 0.0318979266347687 0.014168319637291 0 0.11708409692527 0.055353471453424 0.208099887946214 0.15173111407421 0 0 0.0268221298348861 0.0160180826355085 0 0.105857445306987 0 0 0.177437429958909 0.0672138106693081 0.0422208148617268 0 0.0226603217765692 0.0510204081632653
"adv-atr-obj-pred-root" 0.0917805425249847 0.0156739811912226 0.0318979266347687 0.14168319637291 0.117666834762145 0.0407249032783547 0.0395381938953029 0.0640307347526813 0.0643707756678468 0.0493461633358006 0.0288142918887768 0.0457553979536293 0.0320361652710171 0 0 0 0 0.00933881210310048 0.0247629828781661 0.0527760185771585 0.0381351892458766 0.0679809653297077 0.021865889212828
"adv-atr-sbj-pred-co-coord-root" 0 0.0313479623824451 0.0318979266347687 0.028336639274582 0.0336190956463271 0 0.0158152775581211 0 0.0367833003816267 0.0246730816679003 0.0288142918887768 0.0749441863033583 0.0471643544267751 0 0 0 0 0 0.0176878449129758 0.0633312222925903 0.0286013919344075 0 0.0364431486880466
"adv-auxp-adv-auxc-pred-root" 0.0101978380583316 0 0 0 0 0.0916310323762981 0.166060414360272 0 0.0459791254770334 0.0246730816679003 0.0288142918887768 0.0299776745213433 0.0329260587507675 0 0 0.0714030703320243 0.0656060357552895 0.0280164363093015 0.0601386727041177 0.0105552037154317 0.0476689865573458 0.0453206435531385 0.0291545189504373
"obj-coord-root" 0.0203956761166633 0.0313479623824451 0.0318979266347687 0.0566732785491641 0 0.0203624516391774 0.0434920132848331 0.0160076836881703 0.01379373764311 0 0.0144071459443884 0.0441776256104007 0.0720813718597884 0 0 0.107104605498036 0.0820075446941119 0.018677624206201 0.0176878449129758 0 0.0286013919344075 0.0339904826648538 0.0145772594752187
"adv-co-coord-coord-root" 0 0.0313479623824451 0 0 0 0.0458155161881491 0.0632611102324846 0.128061469505363 0.0413812129293301 0 0.0576285837775537 0.0102555202309859 0.0249170174330133 0 0.0705716302046577 0.142806140664049 0.0328030178776447 0.158759805752708 0.201641432007924 0 0 0.0226603217765692 0.116618075801749
"atr-pnom-pred-co-coord-root" 0.0101978380583316 0.0783699059561129 0 0 0.0504286434694907 0.0509061290979434 0.0593072908429543 0.0800384184408516 0.0597728631201435 0.0246730816679003 0.0288142918887768 0.0339221053794148 0.0444946739875237 0 0 0 0.229621125143513 0.0373552484124019 0.0106127069477855 0.0422208148617268 0.0190675946229383 0.0226603217765692 0.0728862973760933
"obj-obj-co-coord-pred-co-coord-root" 0.0101978380583316 0 0.0159489633173844 0.028336639274582 0.0504286434694907 0.00509061290979434 0.0118614581685909 0.0960461021290219 0.00919582509540669 0 0.0144071459443884 0.0575886905278437 0.0578430761837808 0.145348837209302 0 0.249910746162085 0.0492045268164671 0.018677624206201 0.021225413895571 0.0422208148617268 0.0190675946229383 0 0.0364431486880466
"sbj-atr-obj-pred-co-coord-root" 0 0 0.0159489633173844 0.0566732785491641 0.0336190956463271 0.00509061290979434 0.0197690969476514 0 0.0321853878339234 0.0863557858376511 0.0864428756663305 0.0638997799007581 0.0498340348660265 0 0.0352858151023289 0 0.0328030178776447 0 0.0106127069477855 0.0422208148617268 0.00953379731146916 0.0339904826648538 0.0291545189504373
"obj-ap-co-coord-apos-pred-co-coord-root" 0 0 0.111642743221691 0.028336639274582 0 0.0101812258195887 0 0 0.00919582509540669 0.604490500863558 0 0.0347109915510291 0.067631904461036 0 0 0 0 0 0.00707513796519032 0 0 0 0.0145772594752187
"coord-coord-pred-root" 0 0.0156739811912226 0.0159489633173844 0.014168319637291 0 0.111993484015475 0.0513996520638937 0.128061469505363 0.0689686882155501 0.0123365408339502 0.0144071459443884 0.00631108937291438 0.00978882827725521 0.145348837209302 0.0705716302046577 0.178507675830061 0.0328030178776447 0.298841987299216 0.127352483373426 0.0105552037154317 0.0190675946229383 0.0226603217765692 0.138483965014577
"coord-sbj-pred-root" 0.0611870283499898 0.0156739811912226 0.0637958532695375 0.028336639274582 0.0336190956463271 0.106902871105681 0.0355843745057726 0.048023051064511 0.0459791254770334 0.0493461633358006 0.0576285837775537 0.0299776745213433 0.0177978695950095 0.145348837209302 0.0705716302046577 0.142806140664049 0.0492045268164671 0.0933881210310049 0.0636762416867129 0.0316656111462951 0.057202783868815 0.0113301608882846 0.0874635568513119
"atr-adv-adv-pred-root" 0.0815827044666531 0.0313479623824451 0.0318979266347687 0.0425049589118731 0.0504286434694907 0.0509061290979434 0.055353471453424 0.128061469505363 0.101154076049474 0.0370096225018505 0.0432214378331652 0.015777723432286 0.00711914783800379 0 0.141143260409315 0 0 0.130743369443407 0.127352483373426 0.0633312222925903 0.0476689865573458 0.0226603217765692 0.0728862973760933
"atr-adv-auxp-adv-pred-co-coord-root" 0.0611870283499898 0.0313479623824451 0 0 0 0.0101812258195887 0.0474458326743634 0.224107571634384 0.0367833003816267 0.0986923266716013 0.0576285837775537 0.037077650065872 0.0240271239532628 0 0.0352858151023289 0.0714030703320243 0.0164015089388224 0.0653716847217034 0.0955143625300693 0.0527760185771585 0.00953379731146916 0.0113301608882846 0.0510204081632653
"auxy-adv-auxc-pred-co-coord-root" 0 0.0313479623824451 0.0159489633173844 0.014168319637291 0 0 0 0 0 0.0246730816679003 0.100850021610719 0.0709997554452868 0.067631904461036 0 0 0 0 0 0.00353756898259516 0.0105552037154317 0 0.0113301608882846 0
"coord-adv-auxc-pred-root" 0.0203956761166633 0.0470219435736677 0 0.014168319637291 0 0.0509061290979434 0.0355843745057726 0.0320153673763406 0.0275874752862201 0.0123365408339502 0.0144071459443884 0.0339221053794148 0.052503715305278 0 0.105857445306987 0.178507675830061 0.0328030178776447 0.0747104968248039 0.0459883967737371 0.0211104074308634 0.0286013919344075 0.0226603217765692 0.043731778425656
"coord-sbj-pred-co-coord-root" 0.0305935141749949 0.0313479623824451 0.0637958532695375 0.028336639274582 0.0168095478231636 0.0101812258195887 0.00395381938953029 0 0.0229895627385167 0.0616827041697508 0.0864428756663305 0.0425998532671721 0.0614026501027827 0 0 0 0.0164015089388224 0.0373552484124019 0.0389132588085468 0.0105552037154317 0 0.0226603217765692 0.0510204081632653
"sbj-atr-sbj-pred-co-coord-root" 0.0101978380583316 0.0313479623824451 0.0318979266347687 0.028336639274582 0.0168095478231636 0 0.00395381938953029 0.0160076836881703 0.0459791254770334 0.0370096225018505 0.0576285837775537 0.0575886905278437 0.0569531827040303 0 0 0 0 0.00933881210310048 0.00707513796519032 0.0316656111462951 0.0286013919344075 0.0226603217765692 0.0364431486880466
"adv-pnom-pred-root" 0.0101978380583316 0.0156739811912226 0.0318979266347687 0.028336639274582 0.0168095478231636 0.11708409692527 0.170014233749802 0.112053785817192 0.105751988597177 0 0.0432214378331652 0.0126221787458288 0.000889893479750474 0 0.247000705716302 0.0357015351660121 0 0.0560328726186029 0.0672138106693081 0.0316656111462951 0.0667365811802841 0 0.0947521865889213
"obj-co-coord-auxp-pred-co-coord-root" 0 0.0626959247648903 0 0.028336639274582 0 0.015271838729383 0 0.0320153673763406 0.0183916501908134 0 0 0.0631108937291438 0.0640723305420341 0 0.0705716302046577 0 0 0 0.021225413895571 0.0211104074308634 0 0 0.0145772594752187
"coord-auxp-pred-co-coord-root" 0 0.0626959247648903 0 0.014168319637291 0 0.0203624516391774 0.0158152775581211 0.160076836881703 0.0275874752862201 0.0986923266716013 0.0288142918887768 0.0504887149833151 0.0400452065887713 0 0.0352858151023289 0 0.0164015089388224 0.00933881210310048 0.0530635347389274 0.0316656111462951 0.00953379731146916 0 0.0583090379008746
"sbj-atr-obj-pred-root" 0.0203956761166633 0.0470219435736677 0 0.0708415981864551 0.0336190956463271 0.0356342903685604 0.0711687490115452 0 0.0643707756678468 0.074019245003701 0.0144071459443884 0.0354998777226434 0.0436047805077732 0 0.0352858151023289 0 0.0164015089388224 0 0.021225413895571 0.0633312222925903 0.0476689865573458 0.0566508044414231 0.00728862973760933
"auxx-adv-co-coord-pred-root" 0 0 0 0 0 0.111993484015475 0.0474458326743634 0.160076836881703 0.0919582509540669 0 0 0 0.000889893479750474 0.145348837209302 0.105857445306987 0.142806140664049 0 0.177437429958909 0.244092259799066 0 0 0 0.10932944606414
"auxc-adv-pred-root" 0.0509891902916582 0.0313479623824451 0 0.0425049589118731 0.0168095478231636 0.0763591936469151 0.0988454847382572 0.0320153673763406 0.0735666007632535 0.0246730816679003 0 0.0118332925742145 0.0115686152367562 0 0.211714890613973 0.107104605498036 0.0328030178776447 0.112065745237206 0.0672138106693081 0.0316656111462951 0.0762703784917533 0.113301608882846 0.0947521865889213
"auxz-adv-auxc-pred-co-coord-root" 0.0203956761166633 0 0 0 0 0.015271838729383 0.00790763877906057 0 0.00919582509540669 0.0123365408339502 0.0720357297219421 0.0473331702968579 0.0765308392585407 0 0 0 0.0656060357552895 0 0 0 0.0286013919344075 0.0113301608882846 0.043731778425656
"adv-auxp-adv-co-coord-pred-root" 0 0.0156739811912226 0 0.014168319637291 0.0168095478231636 0.0814498065567094 0.0909378459591966 0.0320153673763406 0.0735666007632535 0 0 0.00394443085807149 0.00444946739875237 0 0.141143260409315 0.0357015351660121 0 0.0840493089279044 0.265317673694637 0 0 0 0.10932944606414
"adv-co-coord-auxp-pred-co-coord-root" 0 0.0626959247648903 0 0 0 0.030543677458766 0.0197690969476514 0.256122939010725 0.0413812129293301 0.222057735011103 0.0576285837775537 0.0394443085807149 0.0142382956760076 0 0 0 0.0328030178776447 0.018677624206201 0.0813640865996887 0.0422208148617268 0.0190675946229383 0 0.0947521865889213
"sbj-coord-pred-root" 0.0305935141749949 0 0 0 0 0.0967216452860925 0.13838367863356 0.0800384184408516 0.0689686882155501 0 0.0144071459443884 0.0118332925742145 0.0151281891557581 0.145348837209302 0.0352858151023289 0.0714030703320243 0.0164015089388224 0.18677624206201 0.0919767935474742 0.0211104074308634 0 0.0453206435531385 0.0510204081632653
"sbj-sbj-pred-root" 0.0815827044666531 0.0470219435736677 0.0797448165869219 0.0566732785491641 0.0504286434694907 0.0356342903685604 0.0513996520638937 0.0160076836881703 0.0735666007632535 0.0246730816679003 0.0144071459443884 0.0149888372606717 0.00800904131775427 0.436046511627907 0.0352858151023289 0.107104605498036 0.0656060357552895 0.102726933134105 0.0672138106693081 0.137217648300612 0.104871770426161 0.0793111262179923 0.0801749271137026
"atr-adv-auxp-obj-pred-root" 0.0509891902916582 0.0313479623824451 0.0159489633173844 0.0425049589118731 0.0504286434694907 0.127265322744858 0.0751225684010754 0.0960461021290219 0.0873603384063635 0 0 0.0126221787458288 0.0115686152367562 0.145348837209302 0.176429075511644 0.107104605498036 0.0164015089388224 0.121404557340306 0.0919767935474742 0.0316656111462951 0.00953379731146916 0.0226603217765692 0.0364431486880466
