,Mean Freq,Thuc_Book1,Aesch_Ag,Aesch_Cho,Aesch_Eumen,Aesch_Pers,Aesch_PromV,Aesch_Septem,Aesch_Supp,Athenaeus_Book12,Athenaeus_Book13,DioSic_Book11,Hdt_Book1,Hesiod_Theog,Hesiod_Works,Homer_Iliad,HomerJr_Odyssey,Lysias_Orat1,Lysias_Orat14,Plato_Euth,Plut_Lyc,Polybius_Book1,Soph_Ajax,Soph_Antig,Soph_Elec,Soph_OT,Soph_Trach
obj-auxp-atr-obj-pred-co-coord-root,0.007,0.00728863,0,0.015260186,0,0.015948963,0,0.016046213,0,0.010181226,0,0,0.013793738,0.024673082,0.014407146,0.01025552,0.008009041,0,0,0,0,0,0.010555204,0.011427265,0,0,0.011330161
obj-co-coord-exd-pred-root,0.018,0,0.010197838,0.061040745,0.062695925,0,0.070841598,0.128369705,0,0.015271839,0,0,0,0,0,0.002366659,0,0,0,0.032803018,0,0,0.010555204,0.034281796,0,0.026821636,0
obj-obj-co-coord-adv-pred-root,0.013,0.00728863,0,0.030520372,0,0,0,0,0,0.005090613,0,0.12806147,0,0,0,0,0,0,0,0,0.037355248,0.038913259,0.010555204,0,0,0.080464908,0
adv-atr-co-coord-sbj-pred-root,0.006,0,0,0,0,0.015948963,0,0.016046213,0,0.030543677,0,0,0.013793738,0,0,0.007888862,0.005339361,0,0,0,0.028016436,0.014150276,0.010555204,0,0,0.008940545,0
adv-co-coord-obj-co-coord-pred-root,0.008,0.021865889,0,0,0,0,0,0.032092426,0,0.025453065,0.015815278,0,0.027587475,0,0,0.003155545,0.003559574,0,0,0,0.074710497,0,0,0,0,0,0
adv-obj-co-coord-auxc-pred-root,0.006,0.014577259,0,0,0,0,0,0,0,0.045815516,0,0.064030735,0,0,0,0.008677748,0.007119148,0,0,0,0,0,0.010555204,0,0,0.008940545,0
atr-atr-sbj-ap-apos-pred-co-coord-root,0.009,0.00728863,0.010197838,0,0,0.04784689,0.01416832,0.016046213,0,0,0,0,0,0.074019245,0,0.002366659,0.015128189,0,0,0,0,0,0,0,0,0,0.033990483
atr-sbj-adv-co-coord-auxc-coord-root,0.003,0.014577259,0,0,0,0,0,0.016046213,0,0.005090613,0.015815278,0,0.009195825,0,0,0.011833293,0.008898935,0,0,0,0,0.003537569,0,0,0,0,0
atv-obj-adv-auxc-pred-root,0.005,0,0.010197838,0,0,0,0.01416832,0,0,0,0,0,0,0,0.014407146,0.011833293,0.009788828,0,0,0,0,0,0,0.011427265,0.019067595,0.017881091,0.022660322
auxp-sbj-exd-pred-root,0.011,0,0.010197838,0.015260186,0.015673981,0.015948963,0.042504959,0.064184852,0,0,0,0,0,0,0.014407146,0.003155545,0.008898935,0,0,0,0,0,0.021110407,0.022854531,0.028601392,0.026821636,0
auxz-sbj-exd-pred-co-coord-root,0.010,0,0.020395676,0.015260186,0,0.015948963,0.01416832,0.016046213,0,0,0,0,0,0,0.028814292,0.007888862,0.006229254,0,0,0.082007545,0,0,0,0,0.028601392,0.017881091,0.011330161
coord-atr-sbj-pred-co-coord-root,0.004,0.00728863,0,0,0,0,0,0,0,0,0,0,0.009195825,0.024673082,0.028814292,0.011833293,0.009788828,0,0,0,0,0.010612707,0,0,0,0,0
coord-auxp-adv-pred-root,0.007,0.00728863,0.010197838,0.015260186,0,0,0,0,0,0.025453065,0.015815278,0,0.009195825,0,0.014407146,0.001577772,0.00266968,0,0,0,0.028016436,0.038913259,0.010555204,0.011427265,0,0,0
coord-sbj-co-coord-pred-root,0.009,0.014577259,0,0.015260186,0,0,0,0,0,0.030543677,0.011861458,0.016007684,0,0,0.014407146,0.001577772,0.001779787,0,0.035701535,0,0.018677624,0.042450828,0,0,0,0.008940545,0.022660322
obj-auxp-adv-co-coord-pred-co-coord-root,0.006,0.036443149,0,0,0,0.015948963,0,0,0,0.005090613,0,0.016007684,0,0,0.043221438,0.006311089,0.010678722,0,0,0,0,0.014150276,0,0,0.009533797,0,0
sbj-sbj-co-coord-pred-root,0.012,0.029154519,0,0.030520372,0.015673981,0,0,0.016046213,0,0.005090613,0.011861458,0,0,0,0,0,0.001779787,0,0.107104605,0,0,0.049525966,0,0,0,0.008940545,0.045320644
adv-adv-adv-auxc-pred-root,0.004,0.00728863,0.010197838,0,0,0,0,0,0,0.005090613,0.015815278,0.016007684,0.004597913,0,0,0.009466634,0.008898935,0,0,0,0,0,0,0,0.019067595,0.008940545,0.011330161
adv-adv-auxc-adv-pred-root,0.011,0.00728863,0.010197838,0.015260186,0,0,0,0,0,0.015271839,0.023722916,0,0.01839165,0,0,0.003944431,0.003559574,0.14114326,0,0,0.018677624,0.010612707,0,0.011427265,0,0,0
adv-adv-auxp-pred-root,0.010,0.051020408,0,0,0,0,0.01416832,0,0.016809548,0.015271839,0,0.032015367,0.004597913,0,0,0.003944431,0.003559574,0.035285815,0.035701535,0,0.009338812,0.017687845,0,0,0.009533797,0.017881091,0
adv-atr-co-coord-obj-pred-root,0.009,0,0,0,0,0.031897927,0.042504959,0,0.016809548,0,0,0,0.009195825,0.024673082,0,0.007099976,0.007119148,0,0,0,0.009338812,0,0.031665611,0,0.019067595,0,0.022660322
adv-obj-adv-pred-co-coord-root,0.009,0.021865889,0.010197838,0.030520372,0,0,0,0,0.016809548,0,0,0.016007684,0.022989563,0.049346163,0,0.006311089,0.004449467,0,0,0.016401509,0,0.003537569,0.021110407,0,0,0,0.011330161
atr-adv-auxp-obj-adv-pred-root,0.007,0.021865889,0,0,0,0,0,0,0,0.010181226,0.011861458,0.032015367,0.032185388,0,0,0,0,0,0,0,0.018677624,0.056601104,0,0,0,0,0
atr-adv-obj-pred-co-coord-root,0.007,0.036443149,0,0.030520372,0,0.015948963,0,0.016046213,0,0,0.007907639,0,0.004597913,0,0,0.01025552,0.003559574,0,0,0.016401509,0,0.010612707,0.010555204,0,0,0.008940545,0
atr-atr-co-coord-sbj-pred-root,0.008,0.043731778,0.010197838,0,0.015673981,0,0,0,0,0.050906129,0.003953819,0.032015367,0.013793738,0.012336541,0,0.003944431,0,0,0,0,0,0.017687845,0,0,0,0,0
atr-co-coord-obj-ap-apos-pred-root,0.009,0.029154519,0,0,0,0,0.028336639,0.032092426,0,0,0.031630555,0,0.01839165,0.074019245,0,0.002366659,0.004449467,0,0,0,0.009338812,0,0,0,0,0,0
atr-obj-adv-exd-pred-co-coord-root,0.011,0,0.030593514,0.030520372,0.047021944,0.04784689,0,0,0.033619096,0,0,0,0,0.012336541,0.014407146,0.007888862,0.003559574,0,0,0,0,0,0,0.011427265,0,0.044702727,0
atr-obj-atv-obj-pred-root,0.011,0,0,0.030520372,0.015673981,0,0.042504959,0,0.050428643,0,0,0,0,0,0,0.007888862,0.003559574,0,0,0,0,0,0,0.022854531,0.009533797,0.026821636,0.067980965
atr-obj-auxp-adv-auxc-coord-root,0.003,0.00728863,0,0,0,0,0,0,0,0,0,0.016007684,0.009195825,0,0,0.014199951,0.008009041,0,0,0,0,0.010612707,0,0,0,0.008940545,0
atr-obj-co-coord-pred-co-coord-coord-root,0.008,0.021865889,0,0,0,0,0,0,0,0.010181226,0,0,0.032185388,0,0.014407146,0.004733317,0.001779787,0,0,0.032803018,0.018677624,0.014150276,0,0,0,0,0.067980965
atr-sbj-exd-adv-auxc-pred-root,0.013,0,0.020395676,0.015260186,0,0.015948963,0.028336639,0.064184852,0,0,0,0,0,0,0,0.003944431,0.003559574,0,0,0.049204527,0,0,0,0.011427265,0.038135189,0.053643272,0.022660322
auxc-adv-auxc-pred-co-coord-root,0.003,0.00728863,0.020395676,0,0,0,0,0,0,0,0.003953819,0,0.004597913,0,0.014407146,0.012622179,0.010678722,0,0,0,0,0,0,0,0,0,0.011330161
auxx-atr-exd-pred-root,0.010,0,0.020395676,0.045780559,0.031347962,0,0,0.016046213,0.033619096,0.005090613,0.011861458,0,0,0.024673082,0.014407146,0.002366659,0.008898935,0,0,0,0,0,0.031665611,0,0,0.008940545,0.011330161
auxx-auxc-exd-pred-co-coord-root,0.010,0,0.010197838,0,0,0.015948963,0,0,0,0,0,0,0,0.049346163,0.028814292,0.011044406,0.001779787,0,0,0.032803018,0,0,0.031665611,0.011427265,0,0.008940545,0.045320644
auxy-atr-sbj-pred-root,0.007,0,0,0.015260186,0.031347962,0.031897927,0,0,0.016809548,0,0,0,0.009195825,0,0,0.009466634,0.008898935,0,0,0,0,0,0.010555204,0.011427265,0.009533797,0.008940545,0.011330161
auxy-coord-coord-coord-root,0.013,0,0,0,0,0,0,0,0,0.015271839,0,0.048023051,0.013793738,0,0.014407146,0.000788886,0.005339361,0.035285815,0.035701535,0.065606036,0.018677624,0.014150276,0.010555204,0.011427265,0.019067595,0.008940545,0.011330161
auxz-atvv-pred-root,0.009,0,0.020395676,0,0,0.015948963,0.028336639,0.032092426,0,0,0,0,0,0.012336541,0.014407146,0.009466634,0.004449467,0,0,0,0.009338812,0,0,0.011427265,0.038135189,0.026821636,0
auxz-auxp-pred-co-coord-root,0.005,0,0,0,0,0,0,0.016046213,0.033619096,0,0,0,0,0.024673082,0.014407146,0.015777723,0.007119148,0,0,0,0,0,0,0,0,0,0.011330161
auxz-pnom-exd-pred-co-coord-root,0.013,0,0.020395676,0.030520372,0,0,0.028336639,0.032092426,0.016809548,0,0,0,0,0,0.028814292,0.003155545,0.004449467,0,0,0.065606036,0,0,0.042220815,0.022854531,0.019067595,0.017881091,0.011330161
coord-atr-sbj-pred-root,0.007,0.021865889,0.020395676,0,0,0,0,0,0,0.005090613,0.003953819,0,0.009195825,0.012336541,0,0.007099976,0.00266968,0,0,0,0.018677624,0.017687845,0.010555204,0.022854531,0.009533797,0,0.022660322
obj-adv-atr-sbj-pred-root,0.006,0.00728863,0,0,0,0,0,0,0.016809548,0.025453065,0.011861458,0,0.013793738,0,0,0.004733317,0.005339361,0,0,0,0,0.021225414,0.021110407,0.011427265,0,0,0.011330161
obj-sbj-exd-pred-co-coord-root,0.010,0,0.010197838,0,0.015673981,0.015948963,0.01416832,0,0.016809548,0,0,0,0,0.012336541,0.043221438,0.004733317,0.008009041,0,0,0.032803018,0,0,0.021110407,0.011427265,0.038135189,0.008940545,0.011330161
pnom-co-coord-adv-pred-root,0.014,0.014577259,0,0,0,0,0,0,0,0.020362452,0.007907639,0.032015367,0.032185388,0.024673082,0,0.001577772,0,0,0.178507676,0,0.009338812,0.021225414,0,0,0,0.017881091,0
adv-auxc-coord-coord-root,0.004,0,0,0,0,0.015948963,0,0,0,0,0,0,0.009195825,0,0.014407146,0.007888862,0.014238296,0,0,0.016401509,0.009338812,0,0,0,0,0,0.022660322
adv-auxp-pnom-pred-root,0.009,0.036443149,0.010197838,0,0.047021944,0,0,0,0.016809548,0.020362452,0.051399652,0.016007684,0.004597913,0,0,0,0,0,0,0,0,0.010612707,0,0.022854531,0,0,0
adv-pnom-obj-pred-root,0.012,0.014577259,0,0,0,0,0.01416832,0,0,0.025453065,0.023722916,0.048023051,0.013793738,0,0,0.002366659,0,0.07057163,0.035701535,0.016401509,0.018677624,0.010612707,0.010555204,0,0.009533797,0,0
adv-pred-co-exd-coord-root,0.008,0,0,0.015260186,0,0,0.028336639,0.016046213,0.016809548,0,0,0,0,0,0,0.012622179,0.000889893,0,0,0,0,0,0.031665611,0.045709062,0.019067595,0.026821636,0
apos-root,0.006,0.00728863,0,0,0,0,0,0.016046213,0,0.015271839,0.015815278,0.016007684,0.013793738,0,0.014407146,0.004733317,0.008009041,0,0,0,0.009338812,0.007075138,0.021110407,0,0,0,0
atr-obj-co-coord-obj-pred-co-coord-root,0.010,0,0,0,0.031347962,0.063795853,0,0,0,0,0.003953819,0,0.01839165,0,0.07203573,0.004733317,0.004449467,0,0,0,0,0.007075138,0,0,0.047668987,0,0
atr-sbj-coord-auxc-pred-root,0.007,0.014577259,0,0,0,0,0.01416832,0,0,0.040724903,0.015815278,0,0.01839165,0,0.028814292,0.001577772,0.006229254,0,0.035701535,0,0,0.007075138,0,0,0,0,0.011330161
atvv-obj-pred-root,0.008,0,0.020395676,0.030520372,0.047021944,0,0.01416832,0,0,0.015271839,0.003953819,0,0.004597913,0,0,0.005522203,0.006229254,0,0,0,0,0,0,0.011427265,0.028601392,0.017881091,0.011330161
auxc-atr-obj-pred-root,0.009,0.00728863,0.010197838,0,0,0,0,0,0,0.010181226,0.003953819,0,0.013793738,0.012336541,0,0.003944431,0.003559574,0.035285815,0,0,0.009338812,0.017687845,0.010555204,0.045709062,0,0.017881091,0.022660322
auxp-atr-co-coord-sbj-pred-root,0.007,0.00728863,0,0,0.015673981,0,0,0.032092426,0,0.030543677,0.007907639,0.016007684,0.009195825,0,0,0.007888862,0,0,0,0,0.018677624,0.017687845,0,0,0,0.017881091,0
auxz-obj-adv-pred-root,0.009,0.014577259,0.010197838,0,0.047021944,0.015948963,0,0,0,0.015271839,0.007907639,0,0.009195825,0.024673082,0,0.004733317,0.001779787,0,0,0,0.009338812,0.007075138,0.021110407,0.022854531,0.019067595,0,0.011330161
auxz-obj-ap-apos-pred-root,0.008,0,0,0.030520372,0,0.063795853,0,0,0.016809548,0,0.011861458,0,0.004597913,0,0,0,0.015128189,0,0,0,0,0.003537569,0,0,0.019067595,0.008940545,0.022660322
coord-adv-auxc-coord-root,0.005,0.021865889,0,0,0,0,0,0,0,0,0,0.016007684,0,0,0.014407146,0.01025552,0.009788828,0,0,0.016401509,0.018677624,0.003537569,0,0,0.009533797,0,0
obj-co-auxp-coord-pred-root,0.009,0,0,0,0.015673981,0,0.042504959,0,0,0.03563429,0,0.016007684,0.009195825,0,0,0.003155545,0.003559574,0,0,0,0,0.007075138,0,0.022854531,0,0.062583818,0.011330161
obj-co-coord-sbj-pred-root,0.008,0.021865889,0.020395676,0,0,0,0.028336639,0.064184852,0,0,0.007907639,0,0.01839165,0,0,0.006311089,0,0,0,0,0,0.024762983,0,0,0.019067595,0,0
pred-co-root,0.007,0,0.030593514,0,0,0.04784689,0.01416832,0,0,0.030543677,0,0,0.004597913,0,0,0.007099976,0.005339361,0,0,0,0.009338812,0.007075138,0,0,0.009533797,0.008940545,0
adv-co-auxc-coord-pred-root,0.007,0.058309038,0,0.015260186,0,0,0,0,0.016809548,0.010181226,0.015815278,0,0.009195825,0,0,0.005522203,0.003559574,0,0,0,0.009338812,0,0,0.022854531,0.009533797,0,0
atr-atr-coord-pred-root,0.007,0.00728863,0.010197838,0,0,0,0,0,0,0.020362452,0.003953819,0.016007684,0.009195825,0,0,0.002366659,0.004449467,0,0,0,0.037355248,0.021225414,0,0,0.019067595,0.026821636,0
atr-obj-atv-obj-pred-co-coord-root,0.006,0,0,0,0.015673981,0,0.01416832,0,0,0,0,0,0,0,0,0.007099976,0.010678722,0,0,0,0,0,0.010555204,0.011427265,0,0,0.090641287
atr-sbj-co-coord-obj-pred-co-coord-root,0.010,0.014577259,0.071384866,0,0,0,0,0,0.033619096,0.010181226,0.003953819,0,0.009195825,0,0,0.005522203,0.00266968,0,0,0.114810563,0,0,0,0,0,0,0
auxp-obj-adv-pred-co-coord-root,0.011,0.021865889,0.030593514,0.015260186,0,0.031897927,0.01416832,0,0,0.010181226,0.007907639,0.048023051,0.013793738,0,0.014407146,0.003944431,0.001779787,0,0.035701535,0,0.009338812,0.007075138,0,0,0,0.008940545,0
auxp-pnom-pred-co-coord-root,0.007,0.058309038,0.010197838,0.015260186,0,0,0,0,0,0.010181226,0.007907639,0,0.022989563,0,0,0.001577772,0.004449467,0,0,0.016401509,0.018677624,0.014150276,0,0,0,0,0
auxx-adv-exd-pred-root,0.012,0,0,0.045780559,0.031347962,0.015948963,0,0.016046213,0,0,0,0,0,0,0.014407146,0.001577772,0.004449467,0,0,0,0,0,0.08444163,0.022854531,0.038135189,0.026821636,0.011330161
auxz-adv-coord-root,0.006,0,0.010197838,0.015260186,0,0,0,0,0,0.005090613,0,0.016007684,0.022989563,0,0,0.006311089,0.007119148,0,0.035701535,0,0,0.014150276,0,0,0,0.017881091,0.011330161
auxz-adv-exd-pred-co-coord-root,0.010,0,0.030593514,0,0.031347962,0,0.01416832,0.016046213,0,0,0,0,0,0.024673082,0.014407146,0.007888862,0.003559574,0,0,0.032803018,0,0,0.021110407,0,0.009533797,0.008940545,0.033990483
auxz-sbj-obj-pred-root,0.009,0,0.020395676,0,0.015673981,0,0,0,0,0.030543677,0.015815278,0.016007684,0.004597913,0,0,0.003155545,0.001779787,0.035285815,0,0,0.018677624,0.007075138,0.021110407,0,0.009533797,0.008940545,0.033990483
coord-coord-auxc-pred-root,0.011,0.021865889,0,0.045780559,0,0,0,0.016046213,0.016809548,0,0.007907639,0,0.004597913,0,0.014407146,0.004733317,0.00266968,0,0.07140307,0.032803018,0.009338812,0.014150276,0.010555204,0,0.009533797,0.008940545,0
coord-obj-adv-pred-co-coord-root,0.007,0.00728863,0.010197838,0,0,0,0,0.016046213,0,0,0,0.032015367,0.009195825,0.024673082,0.028814292,0.007099976,0.007119148,0,0,0,0,0.010612707,0.010555204,0,0.009533797,0,0
obj-adv-auxc-obj-pred-co-coord-root,0.005,0,0.010197838,0,0,0,0,0,0.016809548,0,0.003953819,0.032015367,0.009195825,0,0,0.005522203,0.012458509,0,0,0,0,0.010612707,0.010555204,0,0,0.008940545,0
obj-atr-adv-auxp-pred-root,0.006,0,0.010197838,0,0,0,0,0,0,0.020362452,0.011861458,0.016007684,0.01839165,0,0,0.005522203,0.004449467,0,0,0,0.028016436,0.003537569,0,0.011427265,0.009533797,0.017881091,0
obj-auxp-adv-co-coord-auxc-pred-root,0.004,0.014577259,0,0.015260186,0,0,0,0,0,0,0,0,0.01839165,0,0.014407146,0.007888862,0.010678722,0,0,0,0,0.003537569,0.010555204,0.011427265,0,0,0
obj-obj-obj-pred-co-coord-root,0.012,0.00728863,0.020395676,0,0,0,0.01416832,0,0.016809548,0,0.007907639,0.016007684,0.004597913,0,0,0.002366659,0.001779787,0.035285815,0,0.098409054,0.028016436,0.014150276,0.010555204,0.022854531,0,0.017881091,0
pnom-exd-adv-auxc-pred-root,0.011,0,0,0.015260186,0,0,0.056673279,0,0.033619096,0,0,0,0,0,0,0.006311089,0.003559574,0,0,0.032803018,0,0,0.021110407,0.022854531,0.019067595,0.017881091,0.045320644
sbj-adv-auxc-adv-pred-root,0.008,0.014577259,0,0,0,0,0,0,0,0.015271839,0.015815278,0,0.0367833,0,0,0.002366659,0.003559574,0.07057163,0,0,0.009338812,0.010612707,0,0.022854531,0.009533797,0,0
adv-auxc-obj-co-coord-pred-root,0.013,0.029154519,0,0.015260186,0,0,0,0,0,0.005090613,0.007907639,0.064030735,0.032185388,0,0,0.001577772,0.000889893,0.035285815,0.107104605,0,0.046694061,0.003537569,0,0,0,0,0
adv-auxp-adv-co-coord-coord-root,0.008,0.014577259,0,0,0,0,0,0,0,0,0.011861458,0.016007684,0.004597913,0,0.043221438,0.002366659,0.001779787,0,0.07140307,0,0,0.053063535,0,0,0,0,0
adv-auxp-coord-pred-root,0.007,0,0,0.015260186,0,0,0,0.048138639,0,0.010181226,0.023722916,0,0.004597913,0,0,0.001577772,0.003559574,0,0,0,0.037355248,0.024762983,0,0.011427265,0,0.008940545,0
adv-co-coord-auxp-adv-pred-co-coord-root,0.007,0.014577259,0.020395676,0,0,0,0,0,0,0.020362452,0,0.032015367,0.009195825,0.049346163,0,0.006311089,0.003559574,0,0,0,0.018677624,0.007075138,0,0,0,0,0
adv-pnom-exd-pred-co-coord-root,0.010,0,0.010197838,0,0.047021944,0.015948963,0.01416832,0,0.016809548,0,0,0,0,0.037009623,0.028814292,0.005522203,0.004449467,0,0,0.032803018,0,0,0.010555204,0.011427265,0.009533797,0.026821636,0
atr-atr-obj-ap-apos-pred-root,0.011,0.00728863,0,0,0,0.04784689,0.085009918,0,0.067238191,0,0.003953819,0,0,0,0,0.002366659,0.005339361,0,0,0,0.018677624,0.003537569,0,0.011427265,0,0,0.045320644
atr-atvv-pred-root,0.012,0.00728863,0,0.015260186,0.015673981,0.09569378,0.01416832,0.016046213,0.016809548,0.005090613,0.003953819,0.032015367,0,0,0,0.003155545,0.003559574,0,0,0,0.009338812,0,0,0,0.019067595,0.017881091,0.033990483
atr-co-coord-exd-pred-root,0.009,0,0.040791352,0,0,0,0,0.096277279,0,0,0,0,0,0.049346163,0,0.004733317,0.007119148,0,0,0,0,0,0.021110407,0.022854531,0,0,0
atr-co-coord-sbj-co-coord-pred-root,0.006,0.014577259,0,0.030520372,0,0,0,0,0,0.050906129,0.023722916,0,0,0,0.028814292,0.003155545,0.001779787,0,0,0,0,0.014150276,0,0,0,0,0
atr-exd-ap-apos-coord-root,0.006,0,0,0,0.062695925,0,0,0,0.016809548,0,0,0,0,0.024673082,0,0.003944431,0.016018083,0,0,0,0,0,0.021110407,0,0,0,0
atr-obj-co-coord-adv-auxc-pred-co-coord-root,0.006,0,0.071384866,0,0,0,0.042504959,0,0,0,0,0,0,0.012336541,0,0.006311089,0.009788828,0,0,0,0,0,0.010555204,0,0.009533797,0,0
atr-obj-obj-adv-pred-co-coord-root,0.007,0,0.010197838,0.015260186,0,0.031897927,0,0,0,0,0.007907639,0,0.0367833,0.024673082,0,0.007099976,0.001779787,0,0,0,0.009338812,0.003537569,0,0.011427265,0,0,0.022660322
atr-sbj-adv-coord-root,0.009,0.036443149,0,0,0,0,0,0,0,0.005090613,0.015815278,0.064030735,0.009195825,0,0,0.002366659,0,0.035285815,0,0,0.018677624,0.03537569,0,0,0,0,0
auxp-adv-adv-auxc-pred-root,0.008,0.021865889,0,0,0,0,0,0,0.016809548,0.020362452,0.015815278,0,0.009195825,0,0,0.002366659,0.005339361,0.035285815,0,0,0.018677624,0.007075138,0,0.022854531,0,0.008940545,0.011330161
auxp-obj-co-coord-adv-pred-root,0.006,0.014577259,0,0,0,0,0,0,0,0.020362452,0.007907639,0.016007684,0.004597913,0,0,0,0,0,0,0,0.009338812,0.07075138,0,0,0.009533797,0,0
auxx-adv-co-coord-pred-co-coord-root,0.010,0.043731778,0,0.015260186,0,0,0,0.016046213,0,0,0.019769097,0.064030735,0.022989563,0,0,0,0.000889893,0,0.035701535,0,0.018677624,0.021225414,0,0,0,0,0
auxx-atr-adv-auxp-pred-root,0.006,0,0,0,0,0,0,0,0,0.020362452,0.027676736,0.016007684,0.004597913,0,0,0.003944431,0.005339361,0,0,0,0.028016436,0.007075138,0,0.022854531,0.009533797,0,0
auxx-atr-obj-auxp-pred-root,0.005,0.021865889,0,0,0,0.015948963,0.028336639,0,0,0,0.003953819,0,0.004597913,0,0,0.004733317,0.011568615,0,0,0,0,0.003537569,0,0.022854531,0,0.017881091,0
auxy-coord-adv-auxc-pred-co-coord-root,0.004,0.014577259,0,0,0,0,0,0,0,0,0,0,0,0.024673082,0.014407146,0.012622179,0.008009041,0,0,0,0.009338812,0,0.010555204,0,0,0,0
auxy-coord-coord-pred-co-coord-root,0.009,0.021865889,0,0,0,0,0,0,0,0,0,0,0.004597913,0.14803849,0,0.003155545,0.004449467,0,0,0,0,0.010612707,0,0.034281796,0.009533797,0,0
auxz-atv-sbj-pred-co-coord-root,0.005,0,0.010197838,0,0,0.031897927,0.01416832,0,0,0,0,0,0,0.012336541,0.014407146,0.011833293,0.008009041,0,0,0,0,0,0,0.022854531,0,0,0
obj-auxc-adv-pred-root,0.009,0.014577259,0,0,0,0,0.01416832,0,0,0.030543677,0.027676736,0.016007684,0.013793738,0,0,0.000788886,0.000889893,0.035285815,0,0.016401509,0.018677624,0.010612707,0,0.011427265,0,0.008940545,0.011330161
obj-co-coord-auxc-pred-co-coord-root,0.009,0.029154519,0,0,0,0,0,0,0,0.010181226,0.007907639,0,0.009195825,0,0.043221438,0.000788886,0.010678722,0,0.07140307,0,0,0,0,0.022854531,0,0,0.022660322
obj-pred-co-exd-coord-root,0.012,0,0,0.030520372,0.031347962,0,0.028336639,0,0.033619096,0,0,0,0,0,0,0.003944431,0.000889893,0,0,0,0,0,0.052776019,0.034281796,0.047668987,0.035762181,0.011330161
pnom-obj-adv-pred-root,0.005,0.036443149,0,0,0,0,0,0,0,0.020362452,0.007907639,0.016007684,0.01839165,0,0,0.002366659,0.004449467,0,0,0,0.009338812,0.024762983,0,0,0,0,0
pred-pa-pred-root,0.015,0,0.061187028,0.045780559,0.015673981,0.015948963,0.056673279,0.016046213,0.033619096,0,0,0,0,0,0,0.000788886,0,0,0,0.016401509,0,0,0.010555204,0.034281796,0.028601392,0.044702727,0
sbj-adv-obj-pred-root,0.007,0.014577259,0,0,0,0,0.01416832,0,0,0.020362452,0.019769097,0.016007684,0.01839165,0,0,0.002366659,0.004449467,0,0,0,0.028016436,0.003537569,0,0,0.019067595,0.008940545,0
xseg-pred-co-coord-root,0.016,0,0.132571895,0.061040745,0.031347962,0.031897927,0.028336639,0.048138639,0.033619096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011427265,0,0.017881091,0.011330161
adv-co-coord-auxc-obj-pred-root,0.009,0,0,0,0,0,0,0,0,0.020362452,0.011861458,0,0.009195825,0.024673082,0,0.003944431,0.004449467,0,0.107104605,0,0,0.007075138,0,0,0.028601392,0.017881091,0
adv-coord-auxc-pred-root,0.003,0,0,0,0,0,0,0,0,0.025453065,0.003953819,0,0.009195825,0,0,0.004733317,0.012458509,0,0,0,0,0.007075138,0,0,0.009533797,0,0
atr-atr-auxp-sbj-pred-co-coord-root,0.007,0.014577259,0,0,0,0,0,0.016046213,0,0.010181226,0.007907639,0.032015367,0.027587475,0,0,0.003944431,0.003559574,0,0.035701535,0,0,0.021225414,0,0,0,0,0
atr-atr-obj-pred-co-coord-coord-root,0.007,0.029154519,0,0,0,0,0,0,0,0.020362452,0.003953819,0.032015367,0.009195825,0.012336541,0,0.001577772,0.00266968,0,0,0,0,0.024762983,0,0.034281796,0.009533797,0,0.011330161
atr-co-coord-atr-obj-pred-co-coord-root,0.004,0,0,0,0,0,0,0,0,0.010181226,0.007907639,0,0.009195825,0.049346163,0,0.005522203,0.011568615,0,0,0.016401509,0,0,0,0,0,0,0
atr-co-coord-obj-obj-pred-root,0.004,0,0,0,0,0,0,0,0,0.020362452,0.015815278,0,0.009195825,0,0,0.007099976,0.003559574,0,0,0,0,0.014150276,0,0,0.038135189,0,0
atr-exd-co-coord-exd-pred-root,0.011,0,0.040791352,0,0.031347962,0.063795853,0,0.016046213,0,0,0,0,0,0,0,0.003155545,0.003559574,0,0,0,0,0,0.031665611,0.034281796,0.038135189,0.017881091,0
atr-exd-root,0.006,0,0,0,0,0,0,0,0,0.015271839,0.079076388,0,0,0,0,0.001577772,0,0,0,0,0,0,0,0.034281796,0.019067595,0,0.011330161
atr-obj-atr-co-coord-sbj-pred-root,0.008,0,0,0.015260186,0,0,0,0,0,0.010181226,0.003953819,0,0.004597913,0,0,0.008677748,0.003559574,0,0.107104605,0,0.037355248,0.014150276,0,0,0,0,0
auxp-adv-adv-auxc-pred-co-coord-root,0.003,0,0,0.015260186,0,0,0,0,0,0,0,0,0.004597913,0,0.014407146,0.011833293,0.008009041,0,0,0,0,0.010612707,0,0,0.009533797,0,0
