"Aesch_Ag" "Aesch_Cho" "Aesch_Eumen" "Aesch_Pers" "Aesch_PromV" "Aesch_Septem" "Aesch_Supp" "Athenaeus_Book12" "Athenaeus_Book13" "DioSic_Book11" "Hdt_Book1" "Hesiod_Theog" "Hesiod_Works" "Plato_Euth" "Plut_Lyc" "Polybius_Book1" "Soph_Ajax" "Soph_Antig" "Soph_Elec" "Soph_OT" "Soph_Trach" "Thuc_Book1"
"auxz-obj-atr-sbj-pred-root" 0 0 0 0 0 0 0 0.00509061290979434 0 0 0 0 0 0 0 0.00353756898259516 0 0 0.00953379731146916 0 0.0113301608882846 0.0145772594752187
"auxz-obj-auxc-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"auxz-obj-co-coord-adv-pred-co-coord-root" 0 0 0 0.0159489633173844 0 0.0320924261874198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"auxz-obj-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"auxz-obj-co-exd-pred-co-coord-auxc-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"auxz-obj-pred-co-coord-coord-root" 0 0 0 0 0 0 0 0.00509061290979434 0.0118614581685909 0 0 0 0 0 0 0.00353756898259516 0 0.0228545309107531 0 0.00894054537326777 0.0113301608882846 0
"auxz-pnom-atv-obj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0.0144071459443884 0 0 0 0 0 0 0 0 0
"auxz-pnom-co-coord-pred-co-coord-root" 0.0101978380583316 0 0 0 0 0 0.0672381912926542 0 0 0 0 0 0 0.0164015089388224 0.00933881210310048 0 0 0.0114272654553765 0.00953379731146916 0 0 0.00728862973760933
"auxz-pnom-exd-adv-adv-auxc-obj-ap-auxc-apos-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"auxz-pred-coord-root" 0.0101978380583316 0 0 0 0 0.0160462130937099 0 0 0 0 0 0 0 0 0 0 0.0105552037154317 0 0 0 0 0
"auxz-sbj-obj-pred-root" 0.0203956761166633 0 0.0156739811912226 0 0 0 0 0.030543677458766 0.0158152775581211 0.0160076836881703 0.00401993889692877 0 0 0 0.018677624206201 0.00707513796519032 0.0211104074308634 0 0.00953379731146916 0.00894054537326777 0.0339904826648538 0
"coord-adv-adv-auxc-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"coord-adv-coord-root" 0 0 0 0 0 0 0 0.0101812258195887 0.0158152775581211 0 0.00803987779385753 0 0 0 0.00933881210310048 0.0318381208433564 0 0.0114272654553765 0 0 0.0113301608882846 0.00728862973760933
"coord-adv-exd-pred-co-coord-root" 0 0 0.0156739811912226 0 0 0 0 0 0 0 0 0 0.0144071459443884 0 0 0 0 0 0 0.00894054537326777 0 0
"coord-auxc-apos-pred-root" 0 0 0 0.0159489633173844 0 0 0 0.0101812258195887 0.00395381938953029 0 0.00401993889692877 0 0 0 0 0.00353756898259516 0 0.0114272654553765 0 0 0 0
"coord-auxc-pred-co-coord-coord-root" 0 0 0 0 0 0 0 0 0 0 0.00401993889692877 0 0 0 0 0 0 0 0 0 0 0
"coord-coord-obj-pred-root" 0 0 0 0 0 0 0 0.00509061290979434 0.0197690969476514 0 0.00803987779385753 0 0 0 0.018677624206201 0.00353756898259516 0 0.0228545309107531 0.00953379731146916 0 0 0
"coord-coord-sbj-pred-co-coord-root" 0.0101978380583316 0 0 0 0 0 0 0 0 0 0.00401993889692877 0 0 0 0 0.00353756898259516 0 0.0114272654553765 0 0 0 0
"exd-ap-apos-exd-pred-root" 0.0305935141749949 0 0.0313479623824451 0 0 0.0160462130937099 0 0 0 0 0 0 0 0 0 0 0 0.0228545309107531 0 0 0 0
"exd-exd-apos-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exd-exd-pred-co-coord-root" 0.0101978380583316 0.0152601861742713 0.0156739811912226 0.0159489633173844 0 0 0 0 0 0 0 0 0 0.0820075446941119 0 0 0 0.0114272654553765 0.00953379731146916 0 0 0
"obj-adv-atr-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-adv-atr-sbj-exd-adv-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-adv-auxc-adv-auxc-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-adv-auxc-adv-co-coord-auxc-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-adv-auxc-coord-pred-root" 0 0 0.0156739811912226 0 0 0 0 0 0.00395381938953029 0 0 0 0 0 0.00933881210310048 0 0 0 0 0 0 0
"obj-adv-co-coord-adv-coord-root" 0 0 0 0 0 0 0 0 0 0 0.0120598166907863 0 0 0 0 0 0 0 0 0 0 0
"obj-adv-co-coord-auxc-obj-adv-auxc-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-adv-co-coord-auxc-obj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0.00401993889692877 0 0 0 0 0 0 0 0 0 0 0
"obj-adv-co-coord-auxc-pred-co-coord-coord-root" 0 0 0 0 0 0 0 0 0 0 0.00401993889692877 0 0 0 0 0 0 0 0 0 0 0
"obj-adv-co-exd-pred-co-coord-auxc-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-adv-co-exd-pred-coord-auxc-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-adv-obj-auxc-pred-root" 0 0 0 0 0.014168319637291 0 0 0.0203624516391774 0.00790763877906057 0 0 0 0 0 0 0 0 0.0114272654553765 0.00953379731146916 0 0.0113301608882846 0
"obj-ap-apos-adv-exd-auxc-exd-adv-pnom-adv-co-coord-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-ap-auxx-pred-co-coord-root" 0 0 0 0 0 0 0 0 0.00790763877906057 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-ap-co-coord-apos-adv-co-coord-obj-co-coord-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-ap-co-coord-apos-adv-co-coord-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-ap-co-coord-apos-adv-pred-root" 0.0101978380583316 0 0 0.0159489633173844 0 0 0 0 0 0 0 0.0246730816679003 0 0 0.018677624206201 0 0 0 0 0 0 0
"obj-ap-co-coord-coord-apos-adv-auxc-adv-auxc-pnom-exd-adv-adv-auxc-obj-ap-auxc-apos-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-ap-co-exd-apos-coord-atr-obj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-ap-exd-apos-adv-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00953379731146916 0 0 0
"obj-ap-exd-apos-atr-sbj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-atr-adv-auxp-pred-co-coord-root" 0 0 0.0156739811912226 0.0159489633173844 0 0 0 0 0.00790763877906057 0 0.00401993889692877 0 0 0 0.00933881210310048 0.00353756898259516 0 0 0 0 0 0.00728862973760933
"obj-atr-atr-sbj-pred-co-coord-root" 0 0 0 0.0159489633173844 0 0 0 0 0 0 0 0.0123365408339502 0 0 0 0 0 0 0 0 0.0113301608882846 0
"obj-atr-co-coord-atr-obj-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0.0123365408339502 0 0 0 0 0 0 0 0 0 0
"obj-atr-co-coord-obj-ap-apos-pred-root" 0 0 0 0 0 0 0 0 0.00395381938953029 0 0 0 0 0 0.00933881210310048 0 0 0 0 0 0 0
"obj-atr-co-coord-sbj-ap-co-coord-apos-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-atr-co-coord-sbj-ap-co-exd-atr-co-apos-coord-coord-atr-obj-adv-auxc-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-atr-sbj-ap-apos-pred-co-coord-root" 0 0 0 0.0318979266347687 0.014168319637291 0 0.0168095478231636 0 0 0 0 0.0246730816679003 0 0 0 0 0 0 0 0 0.0113301608882846 0
"obj-auxc-adv-auxc-pred-root" 0 0 0 0 0 0 0 0.0101812258195887 0.00395381938953029 0 0 0 0 0.0164015089388224 0 0 0 0 0 0 0.0113301608882846 0.00728862973760933
"obj-auxp-adv-adv-auxc-pred-root" 0 0 0 0 0 0 0.0168095478231636 0.00509061290979434 0.00790763877906057 0 0.00401993889692877 0 0 0 0.00933881210310048 0.00707513796519032 0 0.0114272654553765 0 0.00894054537326777 0 0
"obj-auxp-adv-adv-pred-root" 0 0 0 0 0 0 0 0 0.00395381938953029 0 0.00803987779385753 0 0.0288142918887768 0 0 0.00353756898259516 0 0 0 0 0 0
"obj-auxp-atr-co-coord-obj-pred-root" 0 0 0 0 0 0 0 0 0 0 0.00401993889692877 0 0 0 0 0 0 0 0 0 0 0
"obj-co-auxp-coord-adv-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0.0288142918887768 0 0 0 0 0 0 0 0 0.0145772594752187
"obj-co-auxp-coord-atr-obj-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-co-auxp-coord-obj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-co-coord-adv-atr-co-coord-obj-auxp-obj-co-exd-pred-co-auxc-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-co-coord-adv-auxc-coord-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-co-coord-adv-auxc-exd-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-co-coord-adv-co-coord-coord-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-co-coord-adv-co-coord-pred-root" 0 0 0 0 0 0 0 0 0.0632611102324846 0 0.0241196333815726 0 0 0.0328030178776447 0.0560328726186029 0.145040328286402 0 0 0 0.0178810907465355 0 0.0510204081632653
"obj-co-coord-atvv-co-coord-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-co-coord-auxp-adv-auxc-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-co-coord-coord-adv-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0.00803987779385753 0 0 0 0.018677624206201 0 0 0 0 0 0 0
"obj-co-coord-obj-co-exd-pred-co-coord-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-co-coord-pnom-exd-pred-co-coord-root" 0 0.0305203723485427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-co-exd-coord-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0.0288142918887768 0 0 0 0.0316656111462951 0 0 0.0268216361198033 0 0
"obj-co-exd-pred-co-coord-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-co-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-obj-ap-co-coord-auxc-apos-pred-co-coord-root" 0.0101978380583316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-obj-atr-sbj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0.00401993889692877 0 0 0 0 0.00353756898259516 0 0 0.00953379731146916 0 0 0
"obj-obj-auxc-adv-auxc-pred-co-coord-root" 0.0101978380583316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-obj-co-coord-adv-auxc-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00728862973760933
"obj-obj-co-coord-atr-sbj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-obj-co-coord-coord-root" 0 0 0 0 0 0 0.0168095478231636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-obj-co-coord-root" 0 0 0 0 0 0 0 0 0.00395381938953029 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-pnom-pred-co-coord-root" 0 0.0152601861742713 0 0.0159489633173844 0 0.0160462130937099 0 0.0101812258195887 0.00790763877906057 0 0.0241196333815726 0.0123365408339502 0.0432214378331652 0.0328030178776447 0.00933881210310048 0.0106127069477855 0.0316656111462951 0.0457090618215061 0.00953379731146916 0.00894054537326777 0.0113301608882846 0.00728862973760933
"obj-pnom-pred-root" 0.0509891902916582 0.0152601861742713 0.0470219435736677 0.0318979266347687 0.028336639274582 0.0320924261874198 0.0504286434694907 0.015271838729383 0.0355843745057726 0.0160076836881703 0.0321595111754301 0 0.0288142918887768 0.0492045268164671 0.018677624206201 0.0176878449129758 0.0422208148617268 0.0571363272768826 0.0190675946229383 0.0715243629861421 0.0113301608882846 0.0145772594752187
"obj-pred-co-exd-coord-root" 0 0.0305203723485427 0.0313479623824451 0 0.028336639274582 0 0.0336190956463271 0 0 0 0 0 0 0 0 0 0.0527760185771585 0.0342817963661296 0.0476689865573458 0.0357621814930711 0.0113301608882846 0
"pnom-adv-auxc-coord-root" 0.0101978380583316 0.0152601861742713 0.0156739811912226 0 0 0 0 0.0101812258195887 0 0 0.0120598166907863 0.0123365408339502 0.0144071459443884 0 0.00933881210310048 0 0 0 0 0 0.0113301608882846 0
"pnom-atr-sbj-exd-pred-co-coord-root" 0.0101978380583316 0 0 0.0159489633173844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pnom-auxp-exd-pred-co-coord-root" 0.0305935141749949 0.0305203723485427 0 0 0.014168319637291 0 0 0 0 0 0 0 0.0288142918887768 0.0164015089388224 0 0 0 0 0.0190675946229383 0 0 0
"pnom-co-coord-atr-sbj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0.00803987779385753 0 0 0 0 0 0 0 0 0 0 0
"pnom-co-coord-obj-adv-auxc-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pnom-co-exd-atr-co-coord-coord-sbj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pnom-co-exd-coord-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0178810907465355 0 0
"pnom-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0114272654553765 0 0 0 0
"sbj-adv-auxc-adv-auxc-pred-root" 0.0101978380583316 0 0 0 0 0 0.0168095478231636 0.0203624516391774 0.00395381938953029 0.0160076836881703 0 0 0 0.0164015089388224 0.0280164363093015 0.00353756898259516 0 0 0.00953379731146916 0 0 0.00728862973760933
"sbj-adv-auxc-obj-pred-co-coord-root" 0 0 0 0 0 0.0160462130937099 0.0168095478231636 0 0 0 0.00401993889692877 0 0 0 0 0 0 0 0 0 0 0.0145772594752187
"sbj-adv-co-coord-adv-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sbj-adv-co-coord-adv-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sbj-adv-co-exd-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sbj-ap-apos-obj-pred-root" 0 0 0 0 0 0.0320924261874198 0 0.030543677458766 0.0237229163371817 0 0.00803987779385753 0 0 0 0.018677624206201 0 0 0 0 0 0 0
"sbj-ap-co-coord-apos-adv-auxc-pred-root" 0 0 0.0313479623824451 0 0 0 0 0 0.00790763877906057 0 0 0 0 0 0 0 0 0 0 0 0 0
"sbj-ap-exd-apos-apos-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sbj-ap-exd-apos-obj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sbj-atr-adv-pred-root" 0 0.0152601861742713 0 0 0 0 0 0 0 0 0.00401993889692877 0 0.0144071459443884 0 0 0 0 0 0 0.00894054537326777 0 0.00728862973760933
"sbj-atr-apos-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sbj-atr-atr-sbj-pred-co-coord-root" 0 0 0 0.0159489633173844 0 0 0 0 0 0 0 0.0123365408339502 0 0 0 0 0 0 0 0 0 0
"sbj-atr-obj-obj-co-coord-pred-root" 0 0 0 0 0 0 0 0 0 0 0.00401993889692877 0 0 0 0.00933881210310048 0.00353756898259516 0 0 0 0.00894054537326777 0 0
"sbj-atr-obj-obj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0.0144071459443884 0 0 0.00353756898259516 0.0105552037154317 0 0 0 0 0
"sbj-atr-obj-pred-co-coord-coord-root" 0 0 0 0 0 0 0 0 0.00395381938953029 0 0.00803987779385753 0 0 0 0 0 0 0 0 0 0.0113301608882846 0.0145772594752187
"sbj-atr-sbj-obj-pred-root" 0 0 0 0 0 0 0 0.0356342903685604 0.0158152775581211 0 0.00803987779385753 0 0 0.0164015089388224 0 0 0.0316656111462951 0 0 0.00894054537326777 0.0113301608882846 0
"sbj-co-coord-atr-obj-pred-co-coord-root" 0 0 0.0313479623824451 0 0 0 0 0 0 0 0 0 0.0288142918887768 0 0 0 0 0 0 0 0 0
"sbj-co-coord-atr-sbj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sbj-co-coord-exd-atr-atr-obj-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sbj-co-coord-root" 0 0 0 0 0 0 0 0 0.0118614581685909 0 0 0 0 0 0 0.00707513796519032 0 0.0228545309107531 0 0 0 0
"sbj-co-coord-sbj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0.00803987779385753 0 0 0 0 0 0 0 0 0 0 0
"sbj-co-exd-adv-coord-auxc-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sbj-exd-atr-sbj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sbj-exd-pred-co-coord-coord-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0.0288142918887768 0.0820075446941119 0 0 0.0211104074308634 0 0 0.00894054537326777 0 0
"sbj-obj-adv-auxc-coord-root" 0 0 0 0 0 0 0 0 0 0.0160076836881703 0.0120598166907863 0 0 0 0 0 0 0 0 0 0 0
"sbj-obj-adv-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0.0160076836881703 0.0160797555877151 0 0 0 0 0.0106127069477855 0.0105552037154317 0 0 0 0 0.0145772594752187
"sbj-obj-auxc-adv-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0.0160076836881703 0.00803987779385753 0 0 0 0 0 0 0 0 0 0 0
"sbj-obj-co-coord-adv-auxc-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0145772594752187
"sbj-obj-coord-root" 0 0 0 0 0 0 0 0.00509061290979434 0.00395381938953029 0 0 0 0 0 0 0 0 0 0.00953379731146916 0 0 0
"sbj-obj-pred-co-coord-coord-root" 0 0 0 0 0 0 0 0.00509061290979434 0.0118614581685909 0 0.0120598166907863 0 0 0.0492045268164671 0 0.0106127069477855 0.0105552037154317 0.0342817963661296 0.00953379731146916 0 0 0.0145772594752187
"adv-adv-adv-adv-pred-co-coord-root" 0 0 0 0 0 0 0 0.00509061290979434 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-adv-auxc-adv-co-coord-auxc-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-adv-auxc-exd-pred-co-coord-root" 0.0305935141749949 0 0 0 0 0 0 0 0 0 0 0 0.0288142918887768 0 0 0 0 0 0.0286013919344075 0 0.0226603217765692 0
"adv-adv-auxc-obj-ap-auxc-apos-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-adv-auxc-obj-pred-root" 0.0101978380583316 0.045780558522814 0.0156739811912226 0 0 0 0 0 0.00790763877906057 0 0.0401993889692877 0 0 0 0.0280164363093015 0.00707513796519032 0.0211104074308634 0.0228545309107531 0.0381351892458766 0 0 0.00728862973760933
"adv-adv-auxc-root" 0 0 0 0 0 0.0160462130937099 0 0 0 0 0 0.0123365408339502 0 0 0 0 0 0 0.0381351892458766 0.00894054537326777 0.0226603217765692 0
"adv-adv-auxp-pred-co-coord-root" 0 0 0 0.0159489633173844 0 0 0 0 0.00395381938953029 0.0160076836881703 0.0120598166907863 0 0 0 0.00933881210310048 0.00707513796519032 0 0 0 0 0 0.0145772594752187
"adv-adv-co-coord-auxc-obj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-adv-co-coord-obj-pred-root" 0 0 0 0 0 0 0 0 0.0197690969476514 0 0 0 0 0 0.00933881210310048 0.00707513796519032 0.0211104074308634 0 0 0 0 0
"adv-adv-sbj-pred-root" 0.0101978380583316 0 0 0 0 0 0 0 0 0 0.0160797555877151 0 0 0 0.018677624206201 0.0141502759303806 0.0105552037154317 0 0 0.00894054537326777 0 0.021865889212828
"adv-ap-apos-auxp-pred-co-coord-root" 0 0 0 0 0 0.0320924261874198 0 0 0 0 0 0 0.0288142918887768 0 0 0 0 0 0 0 0 0
"adv-ap-co-coord-apos-pred-root" 0 0 0 0 0 0 0.0336190956463271 0 0 0 0.0241196333815726 0 0 0 0 0 0 0 0 0 0 0.0145772594752187
"adv-ap-exd-apos-auxp-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-atr-adv-pred-root" 0.0203956761166633 0.0152601861742713 0 0 0 0.0641848523748395 0.0336190956463271 0 0.00395381938953029 0.0320153673763406 0.00803987779385753 0.0370096225018505 0 0 0 0.0106127069477855 0 0.0114272654553765 0 0.00894054537326777 0 0.0145772594752187
"adv-atr-atr-obj-auxp-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-atr-auxc-adv-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00953379731146916 0 0.0339904826648538 0
"adv-atr-co-coord-exd-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-atr-coord-pred-co-coord-root" 0.0101978380583316 0 0 0 0 0 0 0 0 0 0 0.0493461633358006 0 0 0 0 0 0 0 0 0 0.00728862973760933
"adv-atr-exd-apos-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-atr-exd-sbj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-atr-obj-adv-co-coord-auxc-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-atr-obj-ap-exd-apos-obj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-atr-obj-ap-exd-apos-pred-root" 0 0 0 0 0 0 0.0168095478231636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-atr-sbj-adv-auxc-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-atv-obj-adv-auxc-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-auxp-adv-adv-auxc-coord-root" 0.0101978380583316 0 0 0 0 0 0 0 0.00395381938953029 0.0160076836881703 0 0 0 0 0 0 0 0 0 0 0 0
"adv-auxp-adv-auxc-coord-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00933881210310048 0 0 0 0 0 0 0
"adv-auxp-adv-auxc-exd-pred-root" 0.0101978380583316 0.0152601861742713 0.0313479623824451 0.0159489633173844 0 0 0.0168095478231636 0 0 0 0 0.0123365408339502 0 0 0 0 0 0.0114272654553765 0.00953379731146916 0.0536432722396066 0.0113301608882846 0
"adv-auxp-adv-co-coord-coord-root" 0 0 0 0 0 0 0 0 0.0118614581685909 0.0160076836881703 0.00401993889692877 0 0.0432214378331652 0 0 0.0530635347389274 0 0 0 0 0 0.0145772594752187
"adv-auxp-adv-coord-root" 0 0 0 0.0159489633173844 0 0 0 0.0101812258195887 0.00395381938953029 0.0640307347526813 0.0241196333815726 0 0.0432214378331652 0.0164015089388224 0.0280164363093015 0.0707513796519032 0 0.0114272654553765 0 0.00894054537326777 0.0113301608882846 0.065597667638484
"adv-auxp-atr-apos-pred-co-coord-root" 0 0 0.0156739811912226 0 0 0 0 0 0 0 0 0.0370096225018505 0 0 0 0 0 0 0 0 0 0
"adv-auxp-atr-obj-co-coord-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0.0370096225018505 0 0 0 0.00353756898259516 0 0 0 0 0 0
"adv-auxp-atr-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-auxp-atv-obj-adv-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0114272654553765 0 0 0 0
"adv-co-auxp-coord-adv-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0.0288142918887768 0 0 0 0 0 0 0 0 0
"adv-co-auxp-coord-adv-pred-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0318381208433564 0 0 0 0 0 0.0145772594752187
"adv-co-coord-auxc-adv-auxc-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0.0144071459443884 0 0 0 0 0 0 0 0 0
"adv-co-coord-auxc-adv-pred-root" 0 0 0 0 0 0 0 0.0101812258195887 0.0237229163371817 0 0 0.0246730816679003 0 0 0.018677624206201 0.0283005518607613 0.0211104074308634 0 0 0 0 0
"adv-co-coord-auxc-coord-pred-root" 0 0 0 0 0 0 0 0 0 0 0.00803987779385753 0 0 0 0.018677624206201 0 0 0 0 0 0.0226603217765692 0
"adv-co-coord-auxp-atr-sbj-pred-root" 0 0 0 0 0 0 0 0.0101812258195887 0 0 0 0 0 0 0 0 0 0 0 0 0 0
