"Homer_Iliad" "HomerJr_Odyssey"
"auxc-obj-pred-root" 0.015777723432286 0.0177978695950095
"auxp-obj-co-coord-pred-co-coord-root" 0.0165666096039003 0.016907976115259
"auxy-coord-apos-pred-root" 0.0110444064026002 0.0231372304735123
"obj-adv-coord-root" 0.0134110649174431 0.0204675500342609
"obj-co-coord-auxc-pred-root" 0.0181443819471288 0.0151281891557581
"sbj-sbj-pred-co-coord-root" 0.021299926633586 0.0115686152367562
"adv-atv-obj-pred-co-coord-root" 0.0173554957755146 0.0151281891557581
"adv-exd-adv-pred-root" 0.015777723432286 0.016907976115259
"atr-obj-atr-sbj-pred-co-coord-root" 0.0197221542903574 0.0124585087165066
"auxz-obj-co-coord-pred-co-coord-root" 0.0197221542903574 0.0124585087165066
"adv-adv-co-coord-pred-co-coord-root" 0.0134110649174431 0.01868776307476
"atr-auxp-obj-pred-co-coord-root" 0.0126221787458288 0.0195776565545104
"auxc-coord-coord-root" 0.00946663405937157 0.0231372304735123
"auxx-adv-adv-pred-co-coord-root" 0.0236665851484289 0.00711914783800379
"auxy-atr-obj-pred-root" 0.0205110404619717 0.0106787217570057
"auxz-atr-sbj-pred-root" 0.0134110649174431 0.01868776307476
"obj-atv-obj-pred-root" 0.0205110404619717 0.0106787217570057
"obj-co-auxp-coord-pred-co-coord-root" 0.0141999510890574 0.0177978695950095
"obj-obj-auxc-pred-co-coord-root" 0.0165666096039003 0.0151281891557581
"pnom-adv-pred-co-coord-root" 0.0197221542903574 0.0115686152367562
"sbj-ap-exd-apos-coord-root" 0.0134110649174431 0.01868776307476
"adv-adv-co-coord-auxc-coord-root" 0.0173554957755146 0.0133484021962571
"adv-auxc-exd-pred-root" 0.021299926633586 0.00889893479750474
"atr-sbj-exd-adv-pred-co-coord-root" 0.0228776989768146 0.00711914783800379
"auxp-atr-obj-pred-root" 0.0118332925742145 0.0195776565545104
"auxp-sbj-pred-root" 0.0165666096039003 0.0142382956760076
"auxy-coord-exd-pred-co-coord-root" 0.0252443574916575 0.00444946739875237
"auxz-adv-adv-pred-co-coord-root" 0.0228776989768146 0.00711914783800379
"auxz-atvv-pred-co-coord-root" 0.0134110649174431 0.0177978695950095
"auxz-coord-root" 0.00946663405937157 0.0222473369937618
"obj-exd-pred-root" 0.0102555202309859 0.0213574435140114
"sbj-co-coord-coord-root" 0.0118332925742145 0.0195776565545104
"adv-atr-obj-auxp-pred-co-coord-root" 0.0165666096039003 0.0133484021962571
"adv-auxc-obj-pred-co-coord-root" 0.0118332925742145 0.01868776307476
"adv-co-coord-adv-pred-root" 0.0141999510890574 0.0160180826355085
"atr-obj-auxp-adv-auxc-pred-root" 0.00867774788775728 0.0222473369937618
"atr-sbj-adv-co-coord-auxc-pred-co-coord-root" 0.0134110649174431 0.016907976115259
"atv-sbj-coord-root" 0.0126221787458288 0.0177978695950095
"auxc-adv-auxc-pred-root" 0.0173554957755146 0.0124585087165066
"auxz-adv-co-coord-auxc-pred-co-coord-root" 0.0165666096039003 0.0133484021962571
"adv-atv-obj-pred-root" 0.0165666096039003 0.0124585087165066
"atr-adv-auxp-obj-pred-co-coord-root" 0.0149888372606717 0.0142382956760076
"atr-auxp-sbj-pred-co-coord-root" 0.0149888372606717 0.0142382956760076
"atr-co-exd-coord-obj-pred-co-coord-root" 0.0149888372606717 0.0142382956760076
"atr-obj-ap-co-coord-exd-apos-pred-co-coord-root" 0.0276110160065004 0
"atr-pnom-exd-pred-root" 0.015777723432286 0.0133484021962571
"atv-obj-adv-auxc-pred-co-coord-root" 0.0181443819471288 0.0106787217570057
"auxp-adv-co-coord-auxc-pred-co-coord-root" 0.0173554957755146 0.0115686152367562
"auxx-auxc-obj-pred-co-coord-root" 0.00867774788775728 0.0213574435140114
"coord-obj-adv-auxc-pred-root" 0.0134110649174431 0.0160180826355085
"obj-atr-co-coord-sbj-pred-co-coord-root" 0.0110444064026002 0.01868776307476
"obj-co-coord-atr-co-coord-obj-pred-root" 0.0244554713200432 0.0035595739190019
"obj-obj-co-coord-auxc-pred-root" 0.0189332681187431 0.00978882827725521
"sbj-co-coord-adv-auxc-pred-root" 0.0126221787458288 0.016907976115259
"sbj-obj-co-coord-pred-root" 0.0110444064026002 0.01868776307476
"atr-obj-ap-co-coord-apos-pred-co-coord-root" 0.0102555202309859 0.01868776307476
"atr-sbj-co-coord-exd-pred-co-coord-root" 0.0181443819471288 0.00978882827725521
"atr-sbj-pred-co-coord-coord-root" 0.0110444064026002 0.0177978695950095
"auxz-adv-adv-auxc-pred-root" 0.0110444064026002 0.0177978695950095
"obj-atr-sbj-exd-pred-co-coord-root" 0.0141999510890574 0.0142382956760076
"sbj-co-coord-obj-pred-co-coord-root" 0.0149888372606717 0.0133484021962571
"adv-auxp-atr-obj-pred-co-coord-root" 0.0181443819471288 0.00889893479750474
"atr-co-coord-sbj-exd-pred-co-coord-root" 0.00315554468645719 0.0258069109127637
"auxy-coord-exd-pred-root" 0.0252443574916575 0.000889893479750474
"obj-adv-adv-auxc-pred-co-coord-root" 0.0134110649174431 0.0142382956760076
"adv-atr-co-coord-obj-pred-co-coord-root" 0.0134110649174431 0.0133484021962571
"atr-adv-auxp-adv-auxc-pred-root" 0.0118332925742145 0.0151281891557581
"atr-obj-adv-co-coord-auxc-coord-root" 0.0110444064026002 0.0160180826355085
"auxx-exd-exd-pred-root" 0.00394443085807149 0.0240271239532628
"obj-atr-co-coord-sbj-pred-root" 0.0110444064026002 0.0160180826355085
"obj-co-coord-coord-pred-co-coord-root" 0.00788886171614298 0.0195776565545104
"pnom-adv-pred-root" 0.0149888372606717 0.0115686152367562
"sbj-coord-pred-root" 0.0118332925742145 0.0151281891557581
"adv-obj-auxc-pred-root" 0.0118332925742145 0.0142382956760076
"atr-apos-pred-co-coord-root" 0.00788886171614298 0.01868776307476
"atr-obj-auxp-obj-pred-co-coord-root" 0.015777723432286 0.00978882827725521
"atr-obj-co-coord-atr-co-coord-obj-pred-co-coord-root" 0.0228776989768146 0.00177978695950095
"atr-obj-coord-root" 0.00788886171614298 0.01868776307476
"atv-atr-sbj-pred-co-coord-root" 0.0134110649174431 0.0124585087165066
"auxp-atr-sbj-pred-co-coord-root" 0.0141999510890574 0.0115686152367562
"auxx-auxp-pred-co-coord-root" 0.0015777723432286 0.0258069109127637
"auxy-coord-sbj-pred-root" 0.0165666096039003 0.00889893479750474
"sbj-co-exd-pred-coord-root" 0.00867774788775728 0.0177978695950095
"sbj-obj-auxc-pred-root" 0.0141999510890574 0.0115686152367562
"adv-adv-co-coord-pred-root" 0.00946663405937157 0.0160180826355085
"adv-auxc-adv-pred-co-coord-root" 0.0118332925742145 0.0133484021962571
"adv-coord-pred-co-coord-root" 0.0149888372606717 0.00978882827725521
"adv-coord-pred-root" 0.0173554957755146 0.00711914783800379
"atr-adv-auxp-adv-pred-root" 0.0134110649174431 0.0115686152367562
"atr-atr-sbj-ap-exd-apos-pred-co-coord-root" 0.0220888128052003 0.00177978695950095
"atr-co-coord-obj-adv-pred-co-coord-root" 0.00946663405937157 0.0160180826355085
"atr-obj-obj-adv-auxc-pred-root" 0.0134110649174431 0.0115686152367562
"atr-sbj-atr-sbj-pred-co-coord-root" 0.0165666096039003 0.00800904131775427
"atr-sbj-coord-coord-root" 0.0134110649174431 0.0115686152367562
"auxx-atr-apos-pred-co-coord-root" 0.00709997554452868 0.01868776307476
"auxx-atr-obj-auxp-pred-co-coord-root" 0.0118332925742145 0.0133484021962571
"auxx-atr-sbj-exd-pred-co-coord-root" 0.00709997554452868 0.01868776307476
"auxx-auxc-adv-pred-co-coord-root" 0.0110444064026002 0.0142382956760076
"auxx-auxc-coord-coord-root" 0.00473331702968579 0.0213574435140114
"auxz-adv-co-coord-pred-co-coord-root" 0.00946663405937157 0.0160180826355085
"coord-coord-pred-co-coord-root" 0.00867774788775728 0.016907976115259
"exd-ap-apos-coord-root" 0.00315554468645719 0.0231372304735123
"obj-atvv-pred-co-coord-root" 0.0149888372606717 0.00978882827725521
"obj-auxp-adv-auxc-coord-root" 0.0134110649174431 0.0115686152367562
"pnom-co-coord-exd-pred-co-coord-root" 0.015777723432286 0.00889893479750474
"sbj-co-coord-exd-pred-root" 0.0220888128052003 0.00177978695950095
"adv-auxp-obj-co-coord-pred-root" 0.0134110649174431 0.0106787217570057
"atr-adv-auxp-obj-pred-root" 0.0126221787458288 0.0115686152367562
"atr-obj-auxp-adv-auxc-pred-co-coord-root" 0.0141999510890574 0.00978882827725521
"atv-co-coord-obj-pred-co-coord-root" 0.00867774788775728 0.0160180826355085
"auxy-coord-auxp-pred-root" 0.0149888372606717 0.00889893479750474
"obj-co-coord-adv-auxc-coord-root" 0.0149888372606717 0.00889893479750474
"sbj-co-coord-adv-auxc-pred-co-coord-root" 0.0118332925742145 0.0124585087165066
"adv-co-coord-auxc-exd-pred-root" 0.0141999510890574 0.00889893479750474
"atr-adv-adv-auxc-pred-root" 0.00709997554452868 0.016907976115259
"atr-adv-adv-pred-root" 0.015777723432286 0.00711914783800379
"atr-atr-adv-auxp-pred-co-coord-root" 0.0149888372606717 0.00800904131775427
"atr-atr-obj-ap-apos-pred-co-coord-root" 0.0110444064026002 0.0124585087165066
"atr-obj-atr-sbj-pred-root" 0.0102555202309859 0.0133484021962571
"auxc-adv-auxc-pred-co-coord-root" 0.0126221787458288 0.0106787217570057
"auxc-adv-pred-root" 0.0118332925742145 0.0115686152367562
"auxp-adv-co-coord-pred-root" 0.0102555202309859 0.0133484021962571
"auxx-adv-coord-root" 0.0126221787458288 0.0106787217570057
"auxx-auxc-obj-pred-root" 0.00709997554452868 0.016907976115259
"auxy-adv-co-coord-auxc-pred-root" 0.00946663405937157 0.0142382956760076
"auxz-auxp-pred-co-coord-root" 0.015777723432286 0.00711914783800379
"obj-adv-adv-pred-co-coord-root" 0.0181443819471288 0.00444946739875237
"obj-co-coord-obj-pred-co-coord-root" 0.0141999510890574 0.00889893479750474
"obj-obj-adv-auxc-pred-co-coord-root" 0.015777723432286 0.00711914783800379
"sbj-ap-co-coord-apos-pred-root" 0.00709997554452868 0.016907976115259
"sbj-sbj-pred-root" 0.0149888372606717 0.00800904131775427
"atr-atr-sbj-exd-pred-co-coord-root" 0.0126221787458288 0.00978882827725521
"atr-obj-auxp-adv-auxc-coord-root" 0.0141999510890574 0.00800904131775427
"auxy-adv-co-coord-auxc-pred-co-coord-root" 0.00946663405937157 0.0133484021962571
"auxz-adv-co-coord-pred-root" 0.0126221787458288 0.00978882827725521
"obj-atr-apos-pred-co-coord-root" 0.00552220320130008 0.0177978695950095
"sbj-coord-auxc-pred-root" 0.00631108937291438 0.016907976115259
"adv-auxc-coord-coord-root" 0.00788886171614298 0.0142382956760076
"adv-auxp-atr-obj-pred-root" 0.00946663405937157 0.0124585087165066
"adv-auxp-atv-obj-pred-co-coord-root" 0.015777723432286 0.00533936087850284
"adv-auxp-exd-pred-co-coord-root" 0.0165666096039003 0.00444946739875237
"atr-adv-co-coord-auxp-pred-co-coord-root" 0.0102555202309859 0.0115686152367562
"atr-adv-obj-pred-root" 0.0110444064026002 0.0106787217570057
"atr-atr-sbj-ap-exd-apos-pred-root" 0.0205110404619717 0
"atr-co-coord-apos-pred-co-coord-root" 0.00631108937291438 0.0160180826355085
"atr-co-coord-sbj-exd-pred-root" 0.015777723432286 0.00533936087850284
"atv-obj-adv-auxc-pred-root" 0.0118332925742145 0.00978882827725521
"auxc-coord-pred-co-coord-root" 0.00867774788775728 0.0133484021962571
"auxg-pred-co-coord-root" 0.0015777723432286 0.0213574435140114
"auxp-adv-co-coord-pred-co-coord-root" 0.0102555202309859 0.0115686152367562
"auxx-auxc-adv-auxc-pred-root" 0.00946663405937157 0.0124585087165066
"auxy-obj-pred-co-coord-root" 0.0126221787458288 0.00889893479750474
"auxy-root" 0.00473331702968579 0.0177978695950095
"coord-atr-sbj-pred-co-coord-root" 0.0118332925742145 0.00978882827725521
"obj-adv-pred-co-coord-coord-root" 0.0110444064026002 0.0106787217570057
"obj-sbj-exd-pred-root" 0.0118332925742145 0.00978882827725521
"pred-coord-root" 0.00236665851484289 0.0204675500342609
"sbj-ap-co-coord-exd-apos-pred-root" 0.0205110404619717 0
"sbj-coord-auxc-pred-co-coord-root" 0.00946663405937157 0.0124585087165066
"sbj-exd-pred-co-coord-coord-root" 0.00473331702968579 0.0177978695950095
"sbj-obj-adv-auxc-pred-root" 0.0102555202309859 0.0115686152367562
"adv-adv-adv-pred-root" 0.0165666096039003 0.0035595739190019
"adv-auxc-obj-pred-root" 0.00788886171614298 0.0133484021962571
"adv-obj-auxc-pred-co-coord-root" 0.00946663405937157 0.0115686152367562
"adv-sbj-pred-root" 0.0102555202309859 0.0106787217570057
"atr-atr-obj-auxp-pred-root" 0.0126221787458288 0.00800904131775427
"atr-sbj-adv-co-coord-auxc-coord-root" 0.0118332925742145 0.00889893479750474
"auxc-exd-pred-co-coord-root" 0.0173554957755146 0.00266968043925142
"auxp-atr-sbj-pred-root" 0.0102555202309859 0.0106787217570057
"auxp-atv-obj-pred-root" 0.0126221787458288 0.00800904131775427
"auxx-exd-adv-pred-co-coord-root" 0.00552220320130008 0.0160180826355085
"auxy-coord-adv-auxc-pred-co-coord-root" 0.0126221787458288 0.00800904131775427
"auxz-adv-co-coord-auxc-coord-root" 0.0102555202309859 0.0106787217570057
"auxz-auxy-pred-co-coord-root" 0.00709997554452868 0.0142382956760076
"auxz-auxz-pred-co-coord-root" 0.00631108937291438 0.0151281891557581
"coord-atr-co-coord-obj-pred-co-coord-root" 0.0173554957755146 0.00266968043925142
"coord-atr-obj-pred-co-coord-root" 0.0126221787458288 0.00800904131775427
"obj-co-coord-atr-obj-pred-co-coord-root" 0.0165666096039003 0.0035595739190019
"sbj-ap-co-exd-apos-coord-pred-co-coord-root" 0.0102555202309859 0.0106787217570057
"sbj-ap-co-exd-apos-coord-pred-root" 0.0134110649174431 0.00711914783800379
"sbj-obj-auxc-pred-co-coord-root" 0.0110444064026002 0.00978882827725521
"adv-auxc-adv-auxc-pred-root" 0.0102555202309859 0.00978882827725521
"atr-atr-adv-pred-co-coord-root" 0.00946663405937157 0.0106787217570057
"atr-atr-obj-adv-pred-root" 0.0149888372606717 0.00444946739875237
"atr-exd-exd-pred-root" 0.0118332925742145 0.00800904131775427
"atr-obj-adv-adv-auxc-pred-root" 0.00946663405937157 0.0106787217570057
"atr-obj-auxp-obj-pred-root" 0.0110444064026002 0.00889893479750474
"atr-obj-sbj-pred-root" 0.0110444064026002 0.00889893479750474
"atr-pnom-obj-pred-co-coord-root" 0.00788886171614298 0.0124585087165066
"atvv-co-coord-pred-root" 0.00631108937291438 0.0142382956760076
"auxp-adv-adv-auxc-pred-co-coord-root" 0.0118332925742145 0.00800904131775427
"auxx-atr-obj-adv-pred-co-coord-root" 0.0118332925742145 0.00800904131775427
"auxz-atv-sbj-pred-co-coord-root" 0.0118332925742145 0.00800904131775427
"auxz-auxy-coord-root" 0.00788886171614298 0.0124585087165066
"auxz-obj-adv-auxc-pred-root" 0.00946663405937157 0.0106787217570057
"coord-adv-auxc-coord-root" 0.0102555202309859 0.00978882827725521
"obj-adv-auxc-exd-pred-root" 0.0141999510890574 0.00533936087850284
"obj-adv-co-coord-auxp-pred-root" 0.00946663405937157 0.0106787217570057
"obj-adv-obj-pred-co-coord-root" 0.0134110649174431 0.00622925435825332
"ocomp-pred-root" 0.00631108937291438 0.0142382956760076
"sbj-adv-adv-pred-co-coord-root" 0.015777723432286 0.0035595739190019
"sbj-obj-co-coord-pred-co-coord-root" 0.00709997554452868 0.0133484021962571
"adv-auxc-root" 0.00394443085807149 0.0160180826355085
"adv-co-auxp-coord-pred-root" 0.00788886171614298 0.0115686152367562
"adv-co-coord-exd-pred-root" 0.0181443819471288 0
"adv-pnom-pred-co-coord-root" 0.0141999510890574 0.00444946739875237
"atr-co-coord-root" 0.00788886171614298 0.0115686152367562
"atr-exd-ap-apos-coord-root" 0.00394443085807149 0.0160180826355085
"atr-obj-sbj-pred-co-coord-root" 0.00788886171614298 0.0115686152367562
"atr-pred-co-coord-root" 0.00631108937291438 0.0133484021962571
"atv-sbj-obj-pred-root" 0.00709997554452868 0.0124585087165066
"auxc-coord-pred-root" 0.00709997554452868 0.0124585087165066
"auxx-adv-adv-pred-root" 0.0110444064026002 0.00800904131775427
"auxx-auxp-pred-root" 0.00473331702968579 0.0151281891557581
"auxz-adv-adv-auxc-pred-co-coord-root" 0.00788886171614298 0.0115686152367562
"auxz-coord-pred-co-coord-root" 0.00631108937291438 0.0133484021962571
"auxz-pnom-pred-root" 0.0134110649174431 0.00533936087850284
"obj-atr-obj-adv-pred-co-coord-root" 0.0118332925742145 0.00711914783800379
"pnom-adv-auxc-pred-co-coord-root" 0.00946663405937157 0.00978882827725521
"sbj-atr-obj-auxp-pred-co-coord-root" 0.00867774788775728 0.0106787217570057
"sbj-atr-sbj-exd-pred-co-coord-root" 0.00631108937291438 0.0133484021962571
"adv-adv-adv-auxc-pred-root" 0.00946663405937157 0.00889893479750474
"atr-adv-co-coord-pred-co-coord-root" 0.00946663405937157 0.00889893479750474
"atr-co-coord-obj-adv-auxc-pred-co-coord-root" 0.00473331702968579 0.0142382956760076
"atr-obj-atr-co-coord-obj-pred-co-coord-root" 0.0118332925742145 0.00622925435825332
"atr-obj-coord-coord-root" 0.0015777723432286 0.0177978695950095
"atr-obj-obj-auxc-pred-root" 0.00788886171614298 0.0106787217570057
"atr-sbj-adv-co-coord-auxc-pred-root" 0.00788886171614298 0.0106787217570057
"atr-sbj-adv-pred-root" 0.0102555202309859 0.00800904131775427
"atvv-adv-pred-root" 0.0110444064026002 0.00711914783800379
"auxx-auxc-exd-pred-root" 0.0102555202309859 0.00800904131775427
"auxx-coord-exd-pred-root" 0.015777723432286 0.00177978695950095
"auxx-pred-co-coord-root" 0.00709997554452868 0.0115686152367562
"auxy-atr-sbj-pred-root" 0.00946663405937157 0.00889893479750474
"auxy-exd-adv-pred-co-coord-root" 0.00788886171614298 0.0106787217570057
"auxz-obj-adv-pred-co-coord-root" 0.0141999510890574 0.0035595739190019
"exd-ap-exd-apos-coord-root" 0.0173554957755146 0
"obj-atr-obj-auxp-pred-co-coord-root" 0.00867774788775728 0.00978882827725521
"obj-auxp-adv-co-coord-auxc-pred-root" 0.00788886171614298 0.0106787217570057
"obj-auxp-atr-obj-pred-co-coord-root" 0.0102555202309859 0.00800904131775427
"obj-co-coord-adv-co-coord-auxc-pred-co-coord-root" 0.00946663405937157 0.00889893479750474
"obj-co-coord-coord-pred-root" 0.00946663405937157 0.00889893479750474
"obj-obj-pred-co-coord-coord-root" 0.00867774788775728 0.00978882827725521
"pnom-co-exd-pred-co-coord-coord-root" 0.0015777723432286 0.0177978695950095
"sbj-atr-co-coord-obj-pred-root" 0.0141999510890574 0.0035595739190019
"adv-adv-obj-pred-root" 0.0118332925742145 0.00533936087850284
"atr-adv-auxp-adv-auxc-pred-co-coord-root" 0.0118332925742145 0.00533936087850284
"atr-atr-sbj-adv-auxc-pred-co-coord-root" 0.0102555202309859 0.00711914783800379
"atr-auxp-obj-pred-root" 0.00631108937291438 0.0115686152367562
"atr-obj-atv-obj-pred-co-coord-root" 0.00709997554452868 0.0106787217570057
"atr-sbj-atr-obj-pred-root" 0.0110444064026002 0.00622925435825332
"atr-sbj-obj-co-coord-pred-root" 0.00394443085807149 0.0142382956760076
"atvv-adv-auxc-pred-root" 0.00788886171614298 0.00978882827725521
"atvv-adv-pred-co-coord-root" 0.00946663405937157 0.00800904131775427
"auxp-adv-adv-pred-co-coord-root" 0.0141999510890574 0.00266968043925142
"auxy-coord-atr-co-coord-obj-pred-co-coord-root" 0.0165666096039003 0
"auxz-auxp-pred-root" 0.0110444064026002 0.00622925435825332
"coord-exd-apos-pred-root" 0.0165666096039003 0
"obj-adv-adv-pred-root" 0.0118332925742145 0.00533936087850284
"obj-adv-auxc-obj-pred-co-coord-root" 0.00552220320130008 0.0124585087165066
"obj-adv-co-coord-adv-pred-co-coord-root" 0.0126221787458288 0.00444946739875237
"obj-atr-obj-adv-auxc-pred-root" 0.00867774788775728 0.00889893479750474
"obj-co-coord-atr-sbj-pred-co-coord-root" 0.0102555202309859 0.00711914783800379
"obj-co-coord-exd-pred-co-coord-root" 0.0165666096039003 0
"obj-co-coord-pred-co-coord-coord-root" 0.00946663405937157 0.00800904131775427
"obj-obj-adv-pred-co-coord-root" 0.0141999510890574 0.00266968043925142
"sbj-atr-apos-pred-co-coord-root" 0.00552220320130008 0.0124585087165066
"adv-adv-co-coord-adv-pred-co-coord-root" 0.0141999510890574 0.00177978695950095
"adv-atr-atr-obj-pred-co-coord-root" 0.00867774788775728 0.00800904131775427
"adv-atr-obj-adv-pred-root" 0.00631108937291438 0.0106787217570057
"adv-auxp-adv-co-coord-auxc-pred-root" 0.00867774788775728 0.00800904131775427
"adv-co-auxc-coord-pred-co-coord-root" 0.00788886171614298 0.00889893479750474
"adv-co-exd-pred-co-coord-root" 0.0102555202309859 0.00622925435825332
"adv-coord-auxc-pred-root" 0.00473331702968579 0.0124585087165066
"adv-exd-adv-adv-pred-co-coord-root" 0.0118332925742145 0.00444946739875237
"atr-adv-auxp-atr-obj-pred-co-coord-root" 0.0110444064026002 0.00533936087850284
